Words,TF-IDF
жреца,0.004805033012702951
хрису,0.003844026410162361
хрисеиду,0.003844026410162361
гекатомбу,0.0030056277516002147
венец,0.002883019807621771
деву,0.002657660868951844
выкуп,0.0025151959756864388
пучины,0.0025151959756864388
награду,0.0023254532603328637
мзду,0.002254220813700161
видал,0.002254220813700161
исторгну,0.002254220813700161
брисеиду,0.002254220813700161
безмолвный,0.002254220813700161
златотронная,0.002254220813700161
дерзнул,0.0021672290930380683
фебу,0.0021672290930380683
тучегонитель,0.0021672290930380683
аполлона,0.0020959966464053656
покоряся,0.0019220132050811805
всеобщим,0.0019220132050811805
преклоним,0.0019220132050811805
согласие,0.0019220132050811805
жрецу,0.0019220132050811805
отомсти,0.0019220132050811805
бесчисленный,0.0019220132050811805
хриса,0.0019220132050811805
хрисеида,0.0019220132050811805
изъявили,0.0019220132050811805
царишь,0.0019220132050811805
хранящий,0.0019220132050811805
мор,0.0019220132050811805
обходишь,0.0019220132050811805
искупить,0.0019220132050811805
покорен,0.0019220132050811805
оказать,0.0019220132050811805
отшел,0.0019220132050811805
воздвигаете,0.0019220132050811805
фесторид,0.0019220132050811805
престолов,0.0019220132050811805
помаваю,0.0019220132050811805
обесславил,0.0019220132050811805
внемли,0.0019220132050811805
хрис,0.0019220132050811805
жезле,0.0019220132050811805
стотельчую,0.0019220132050811805
киллу,0.0019220132050811805
аполлонов,0.0019220132050811805
похитишь,0.0019220132050811805
подносит,0.0019220132050811805
аполлону,0.0018973250101310367
внял,0.001886396981764829
обесчестил,0.001886396981764829
калхас,0.001886396981764829
сребролукий,0.0017795483118157747
корабль,0.0017795483118157747
гера,0.0017054837269653432
тельцов,0.0016767973171242926
царем,0.0016767973171242926
агамемнон,0.0016684121885418297
требует,0.0016254218197785512
желая,0.0016254218197785512
ахиллес,0.0015641364267579654
пенного,0.0015028138758001073
жрец,0.0015028138758001073
подать,0.0015028138758001073
покорность,0.0015028138758001073
моли,0.0015028138758001073
леты,0.0015028138758001073
ниспослала,0.0015028138758001073
убедительно,0.0015028138758001073
пением,0.0015028138758001073
строителей,0.0015028138758001073
черное,0.0015028138758001073
повинуйся,0.0015028138758001073
подымают,0.0015028138758001073
паче,0.0015028138758001073
крушася,0.0015028138758001073
деве,0.0015028138758001073
повеления,0.0015028138758001073
тенедосе,0.0015028138758001073
милость,0.0015028138758001073
помогут,0.0015028138758001073
моленье,0.0015028138758001073
драгоценнейший,0.0015028138758001073
желала,0.0015028138758001073
предстану,0.0015028138758001073
знаменит,0.0015028138758001073
гребцов,0.0015028138758001073
красный,0.0015028138758001073
властию,0.0015028138758001073
стреловержца,0.0015028138758001073
беги,0.0015028138758001073
чести,0.0014903438094014268
воссел,0.0014903438094014268
советы,0.0014903438094014268
дщерь,0.0014829569265131456
се,0.0014229937575982773
слушать,0.0014229937575982773
клянуся,0.0014229937575982773
руках,0.0014154653725640645
феба,0.001328830434475922
олимп,0.0013236579394611124
гнев,0.0013038903016785613
спасение,0.0012575979878432194
наградой,0.0012575979878432194
бессилен,0.0012575979878432194
блаженные,0.0012575979878432194
кубком,0.0012575979878432194
познает,0.0012575979878432194
исполни,0.0012575979878432194
благомыслия,0.0012575979878432194
ахейца,0.0012575979878432194
беседовать,0.0012575979878432194
общем,0.0012575979878432194
принесши,0.0012575979878432194
верховный,0.0012575979878432194
злую,0.0012575979878432194
принять,0.0012575979878432194
слову,0.0012575979878432194
народы,0.0012575979878432194
вещает,0.0012575979878432194
отходит,0.0012575979878432194
золотом,0.0012575979878432194
племенем,0.0012575979878432194
властвует,0.0012575979878432194
олимпу,0.0012575979878432194
пиршестве,0.0012575979878432194
коварный,0.0012575979878432194
бедами,0.0012575979878432194
милую,0.0012575979878432194
дружиной,0.0012575979878432194
подвигов,0.0012575979878432194
судно,0.0012575979878432194
словом,0.0012575979878432194
разделили,0.0012575979878432194
мачту,0.0012575979878432194
обиду,0.0012575979878432194
восстав,0.0012575979878432194
породила,0.0012575979878432194
широкому,0.0011177578570510701
корабле,0.0011177578570510701
обет,0.0011177578570510701
правой,0.0011177578570510701
коз,0.0011177578570510701
словами,0.001112374071574174
царями,0.0010836145465190341
дали,0.0010836145465190341
пленную,0.0010836145465190341
век,0.0010836145465190341
кончив,0.0010836145465190341
атридов,0.0010836145465190341
зевсову,0.0010836145465190341
подобной,0.0010836145465190341
плечами,0.0010836145465190341
разящего,0.0010836145465190341
слезах,0.0010836145465190341
браноносцев,0.0010836145465190341
успеешь,0.0010836145465190341
начиная,0.0010836145465190341
отринул,0.0010836145465190341
молний,0.0010836145465190341
услышь,0.0010836145465190341
дары,0.0010836145465190341
награды,0.0010836145465190341
честь,0.00105892635156889
эгиоха,0.0009966228258569416
гефест,0.0009966228258569416
печалей,0.0009610066025405903
отвергни,0.0009610066025405903
вопрошай,0.0009610066025405903
отослал,0.0009610066025405903
гекатомбную,0.0009610066025405903
топтал,0.0009610066025405903
прекрасноланитую,0.0009610066025405903
закатилось,0.0009610066025405903
эгеем,0.0009610066025405903
притянули,0.0009610066025405903
отбирать,0.0009610066025405903
перервав,0.0009610066025405903
убеждаю,0.0009610066025405903
ахеяи,0.0009610066025405903
костры,0.0009610066025405903
листья,0.0009610066025405903
оплот,0.0009610066025405903
приятством,0.0009610066025405903
уставов,0.0009610066025405903
храня,0.0009610066025405903
везут,0.0009610066025405903
кору,0.0009610066025405903
рассыпать,0.0009610066025405903
вознеслася,0.0009610066025405903
красноопоясанной,0.0009610066025405903
холмистом,0.0009610066025405903
настанет,0.0009610066025405903
отвечавших,0.0009610066025405903
удовольствуют,0.0009610066025405903
паруса,0.0009610066025405903
вбежал,0.0009610066025405903
уклонилися,0.0009610066025405903
мирмидонской,0.0009610066025405903
клубящимся,0.0009610066025405903
познала,0.0009610066025405903
черноокую,0.0009610066025405903
препираться,0.0009610066025405903
припавши,0.0009610066025405903
вступали,0.0009610066025405903
ведать,0.0009610066025405903
произвесть,0.0009610066025405903
восшедши,0.0009610066025405903
обрести,0.0009610066025405903
хрисову,0.0009610066025405903
бриарей,0.0009610066025405903
предстаньте,0.0009610066025405903
соль,0.0009610066025405903
издал,0.0009610066025405903
нечистое,0.0009610066025405903
засветились,0.0009610066025405903
средний,0.0009610066025405903
надменной,0.0009610066025405903
шествии,0.0009610066025405903
лютыми,0.0009610066025405903
неволе,0.0009610066025405903
считать,0.0009610066025405903
реченное,0.0009610066025405903
втрое,0.0009610066025405903
мстя,0.0009610066025405903
сильна,0.0009610066025405903
хвалилася,0.0009610066025405903
леповидную,0.0009610066025405903
ножны,0.0009610066025405903
истерзаешься,0.0009610066025405903
возвеличивал,0.0009610066025405903
далече,0.0009610066025405903
показаться,0.0009610066025405903
покатую,0.0009610066025405903
канатах,0.0009610066025405903
истребленья,0.0009610066025405903
замышляешь,0.0009610066025405903
решения,0.0009610066025405903
восхитятся,0.0009610066025405903
рассуди,0.0009610066025405903
угождала,0.0009610066025405903
провесть,0.0009610066025405903
плененную,0.0009610066025405903
невозбранно,0.0009610066025405903
гнезду,0.0009610066025405903
слетев,0.0009610066025405903
смутит,0.0009610066025405903
советуешь,0.0009610066025405903
извлекал,0.0009610066025405903
соблюдать,0.0009610066025405903
вдохновенным,0.0009610066025405903
зов,0.0009610066025405903
позволяет,0.0009610066025405903
горестней,0.0009610066025405903
снеси,0.0009610066025405903
отымайте,0.0009610066025405903
угодна,0.0009610066025405903
начальствовать,0.0009610066025405903
возмолился,0.0009610066025405903
дружестве,0.0009610066025405903
угождал,0.0009610066025405903
сходят,0.0009610066025405903
прозябнет,0.0009610066025405903
непорочным,0.0009610066025405903
вчетверо,0.0009610066025405903
ткальньй,0.0009610066025405903
ниспустил,0.0009610066025405903
эгеон,0.0009610066025405903
дриас,0.0009610066025405903
буйство,0.0009610066025405903
сокрытую,0.0009610066025405903
дарование,0.0009610066025405903
стотельчей,0.0009610066025405903
низводят,0.0009610066025405903
наложу,0.0009610066025405903
соглядаешь,0.0009610066025405903
повелителем,0.0009610066025405903
причал,0.0009610066025405903
апии,0.0009610066025405903
горестны,0.0009610066025405903
восседящего,0.0009610066025405903
знаменитыми,0.0009610066025405903
тесей,0.0009610066025405903
соделалось,0.0009610066025405903
мест,0.0009610066025405903
многовластный,0.0009610066025405903
очищаться,0.0009610066025405903
муз,0.0009610066025405903
волновалося,0.0009610066025405903
напыщенный,0.0009610066025405903
заступник,0.0009610066025405903
городах,0.0009610066025405903
ранним,0.0009610066025405903
совещались,0.0009610066025405903
останки,0.0009610066025405903
удалившися,0.0009610066025405903
бряцавшей,0.0009610066025405903
сохраняемых,0.0009610066025405903
приятною,0.0009610066025405903
священника,0.0009610066025405903
суровыми,0.0009610066025405903
кратковечней,0.0009610066025405903
рассталися,0.0009610066025405903
могучи,0.0009610066025405903
оскорбленья,0.0009610066025405903
празднобродных,0.0009610066025405903
сторукого,0.0009610066025405903
указывать,0.0009610066025405903
устрояет,0.0009610066025405903
гневного,0.0009610066025405903
приятным,0.0009610066025405903
лишай,0.0009610066025405903
возвысят,0.0009610066025405903
умствуй,0.0009610066025405903
питай,0.0009610066025405903
пространно-властительный,0.0009610066025405903
смертоносными,0.0009610066025405903
спасемся,0.0009610066025405903
разящей,0.0009610066025405903
гнушалися,0.0009610066025405903
низвергнет,0.0009610066025405903
хуже,0.0009610066025405903
синтийские,0.0009610066025405903
примирения,0.0009610066025405903
спасает,0.0009610066025405903
многоверхой,0.0009610066025405903
возликует,0.0009610066025405903
восхощу,0.0009610066025405903
любимцем,0.0009610066025405903
залог,0.0009610066025405903
встречных,0.0009610066025405903
настоящего,0.0009610066025405903
громовержцеву,0.0009610066025405903
называли,0.0009610066025405903
летело,0.0009610066025405903
умея,0.0009610066025405903
угрожаешь,0.0009610066025405903
спору,0.0009610066025405903
власатых,0.0009610066025405903
надул,0.0009610066025405903
отдай,0.0009610066025405903
позорнейшей,0.0009610066025405903
удаляются,0.0009610066025405903
начальником,0.0009610066025405903
ласкайся,0.0009610066025405903
воздвигшие,0.0009610066025405903
снов,0.0009610066025405903
воссядет,0.0009610066025405903
грузный,0.0009610066025405903
возвратил,0.0009610066025405903
познать,0.0009610066025405903
изведывай,0.0009610066025405903
судну,0.0009610066025405903
обретают,0.0009610066025405903
эврибата,0.0009610066025405903
смирися,0.0009610066025405903
скончала,0.0009610066025405903
волнуем,0.0009610066025405903
свергнутся,0.0009610066025405903
испустит,0.0009610066025405903
скрылась,0.0009610066025405903
поплывшему,0.0009610066025405903
парусы,0.0009610066025405903
прелестью,0.0009610066025405903
возвещать,0.0009610066025405903
обеспечить,0.0009610066025405903
заповедавши,0.0009610066025405903
томительной,0.0009610066025405903
удержись,0.0009610066025405903
