Words,TF-IDF
елена,0.0076077768385460695
елену,0.005509631830177253
менелаем,0.0051676105953464705
александра,0.005098545366313918
антенор,0.004040532545191497
победит,0.0038757079465098526
клятвы,0.0035727528897631015
александр,0.0035727528897631015
менелай,0.0032400101926009675
париса,0.0031882705069509634
рожденная,0.003030399408893623
внимайте,0.003030399408893623
святые,0.003030399408893623
плечами,0.002913454495036524
приам,0.0028470767108115945
пышнопоножным,0.0025838052976732352
вопрошает,0.0025838052976732352
дань,0.0025838052976732352
прейдет,0.0025838052976732352
введет,0.0025838052976732352
ахаию,0.0025838052976732352
лакедемоне,0.0025838052976732352
заключившие,0.0025838052976732352
овну,0.0025838052976732352
отплывут,0.0025838052976732352
елене,0.0025838052976732352
заплатить,0.0025838052976732352
покарать,0.0025838052976732352
виновник,0.0025838052976732352
преславный,0.0025838052976732352
женах,0.0025838052976732352
дружбу,0.0025506164055607706
старцы,0.002504378104626024
менелая,0.0023922865583750528
парис,0.0022329705561019387
сокровища,0.002185090871277393
получит,0.002185090871277393
красотою,0.002185090871277393
окажется,0.0020202662725957487
желают,0.0020202662725957487
ухватив,0.0020202662725957487
уподобяся,0.0020202662725957487
десницы,0.0020202662725957487
красивопоножных,0.0020202662725957487
кровных,0.0020202662725957487
должную,0.0020202662725957487
ареем,0.0020202662725957487
молились,0.0020202662725957487
агнца,0.0020202662725957487
любила,0.0020202662725957487
зрел,0.0020202662725957487
башне,0.0020035024837008193
принесть,0.001912962304170578
киприда,0.001912962304170578
дружелюбно,0.0016906170752324597
целому,0.0016906170752324597
сбруи,0.0016906170752324597
обладающий,0.0016906170752324597
поразит,0.0016906170752324597
имя,0.0016906170752324597
толико,0.0016906170752324597
двоих,0.0016906170752324597
дитя,0.0016906170752324597
поздних,0.0016906170752324597
знаменитая,0.0016906170752324597
браноносных,0.0016906170752324597
рядами,0.0016906170752324597
шествует,0.0016906170752324597
афродиты,0.0016906170752324597
волну,0.0016906170752324597
овнов,0.0016906170752324597
взаимную,0.0016906170752324597
быстрооких,0.0016906170752324597
предлагает,0.0016906170752324597
отвечала,0.0015948577055833683
ахейцам,0.0015857014399603532
любимца,0.0015026268627756144
дерзнул,0.001456727247518262
клятву,0.001456727247518262
шелома,0.001456727247518262
приходил,0.001456727247518262
медянодоспешных,0.001456727247518262
покрывался,0.001456727247518262
пронзает,0.001456727247518262
призывал,0.001456727247518262
атреев,0.001456727247518262
чад,0.001456727247518262
сладкого,0.001456727247518262
конников,0.001456727247518262
блистательной,0.0013397823336611632
мужем,0.0013397823336611632
александрова,0.0012919026488366176
преждебывшим,0.0012919026488366176
измеренном,0.0012919026488366176
похитителю,0.0012919026488366176
точеном,0.0012919026488366176
нежеланный,0.0012919026488366176
взросший,0.0012919026488366176
кривым,0.0012919026488366176
членами,0.0012919026488366176
дождей,0.0012919026488366176
довлек,0.0012919026488366176
разольется,0.0012919026488366176
медяные,0.0012919026488366176
звонкий,0.0012919026488366176
зимних,0.0012919026488366176
вседушно,0.0012919026488366176
смесился,0.0012919026488366176
приязнь,0.0012919026488366176
укорительной,0.0012919026488366176
гостеприимцу,0.0012919026488366176
сребристоблестящим,0.0012919026488366176
пряла,0.0012919026488366176
сдается,0.0012919026488366176
укалегон,0.0012919026488366176
кожею,0.0012919026488366176
садися,0.0012919026488366176
набредший,0.0012919026488366176
сугубит,0.0012919026488366176
взрачнее,0.0012919026488366176
удаляюсь,0.0012919026488366176
чуждое,0.0012919026488366176
позором,0.0012919026488366176
эфра,0.0012919026488366176
вельможи,0.0012919026488366176
