Words,TF-IDF
дарданиду,0.00435556919004543
гермес,0.004116529449018366
приам,0.003999475635952481
гермеса,0.0036296409917045253
посланник,0.0036296409917045253
благодетельный,0.002849905003166561
выкупить,0.002838000713047147
дарданид,0.002838000713047147
приаму,0.00253324889170361
боговидный,0.0025081128627036983
плач,0.0025081128627036983
дары,0.0024556325212677227
месков,0.0023749208359721344
воз,0.0022704005704377176
пище,0.0022704005704377176
вспоминая,0.0022704005704377176
короб,0.002177784595022715
эриуний,0.002177784595022715
муловый,0.002177784595022715
сыновей,0.002177784595022715
глашатая,0.002177784595022715
вопияла,0.002177784595022715
двенадцатый,0.0018999366687777073
дней,0.0018999366687777073
гекуба,0.0018999366687777073
старцу,0.0017923210883835892
фетида,0.0017923210883835892
мертвеца,0.0017028004278282882
плакал,0.0017028004278282882
вынул,0.0017028004278282882
плачем,0.0016370883475118152
гермесу,0.0016370883475118152
выкуп,0.0015832805573147563
тело,0.0015753630762217127
куще,0.0015682809523356407
пелея,0.0015682809523356407
старец,0.0015408918644474938
ахиллес,0.001496594922410627
безумен,0.00145185639668181
защитник,0.00145185639668181
плачевные,0.00145185639668181
предали,0.00145185639668181
ниоба,0.00145185639668181
ласково,0.00145185639668181
ввез,0.00145185639668181
искуплению,0.00145185639668181
заповедует,0.00145185639668181
убиенного,0.00145185639668181
жезл,0.00145185639668181
бесстыдники,0.00145185639668181
крыльце,0.00145185639668181
верой,0.00145185639668181
милосердо,0.00145185639668181
смягчить,0.00145185639668181
кончине,0.00145185639668181
рыдали,0.00145185639668181
путеводцем,0.00145185639668181
выкупа,0.00145185639668181
допустит,0.00145185639668181
привезши,0.00145185639668181
царства,0.00145185639668181
грехам,0.00145185639668181
запрягли,0.00145185639668181
исступлении,0.00145185639668181
путники,0.00145185639668181
легкокатный,0.00145185639668181
росою,0.00145185639668181
ввезть,0.00145185639668181
нечестивец,0.00145185639668181
угодным,0.00145185639668181
возу,0.00145185639668181
приемлющий,0.00145185639668181
охраняя,0.00145185639668181
аргоубийца,0.00145185639668181
сопутника,0.00145185639668181
месками,0.00145185639668181
молящего,0.00145185639668181
собралися,0.00145185639668181
милует,0.00145185639668181
мирмидонских,0.001433207350116399
плача,0.001433207350116399
рано,0.001433207350116399
ахиллесу,0.0014256249298085608
токмо,0.0014249525015832805
суровая,0.0014249525015832805
долю,0.0014249525015832805
десятый,0.0014249525015832805
эти,0.0014249525015832805
мески,0.0014249525015832805
уме,0.0014249525015832805
шесть,0.0014249525015832805
осталось,0.0014249525015832805
фетиду,0.0014249525015832805
мирмидонским,0.0014072257589166815
ирида,0.001344240816287692
мужу,0.001266624445851805
могилу,0.001266624445851805
стана,0.001266624445851805
мертвого,0.001266624445851805
положили,0.001254720155732391
горестный,0.0012278162606338613
рад,0.0012278162606338613
жить,0.0012278162606338613
ниспослал,0.0012278162606338613
устремилась,0.0012278162606338613
приамовой,0.0012278162606338613
