Words,TF-IDF
услыша,0.004525006168982142
храму,0.004525006168982142
беллерофонт,0.004525006168982142
афины,0.003508724556947549
беллерофонта,0.0033937546267366068
молят,0.0033937546267366068
однолетних,0.0033937546267366068
познавших,0.0033937546267366068
гость,0.0033937546267366068
прет,0.0033937546267366068
андромаха,0.0027918016356202734
невинных,0.002653562176699597
благородные,0.002653562176699597
крав,0.002653562176699597
знаки,0.002653562176699597
обитал,0.0025511596355501168
пошла,0.0025511596355501168
злополучных,0.002262503084491071
рожденную,0.002262503084491071
устроенных,0.002262503084491071
лону,0.002262503084491071
феано,0.002262503084491071
ликурга,0.002262503084491071
добычелюбивой,0.002262503084491071
прекрасному,0.002262503084491071
злосоветные,0.002262503084491071
кладет,0.002262503084491071
жрица,0.002262503084491071
сразив,0.002262503084491071
поборницы,0.002262503084491071
сизиф,0.002262503084491071
заклать,0.002262503084491071
обнажить,0.002262503084491071
невесткам,0.002262503084491071
почивали,0.002262503084491071
служительниц,0.002262503084491071
золовкам,0.002262503084491071
прета,0.002262503084491071
беллерофонту,0.002262503084491071
молитвы,0.0022205773501110288
елена,0.0022205773501110288
избег,0.0022205773501110288
гекуба,0.0022205773501110288
дому,0.002182390285171636
дома,0.0019641512566544723
супруга,0.0019439220761379252
младенцев,0.0019133697266625876
храме,0.0019133697266625876
отличны,0.0017690414511330648
помедли,0.0017690414511330648
младенца,0.0017690414511330648
адраст,0.0017690414511330648
ратуя,0.0017690414511330648
плака,0.0017690414511330648
гипполох,0.0017690414511330648
царском,0.0017690414511330648
сделай,0.0017690414511330648
нимфой,0.0017690414511330648
работы,0.0017690414511330648
хранимых,0.0017690414511330648
замка,0.0017690414511330648
воротам,0.0017690414511330648
угощал,0.0017690414511330648
порода,0.0017690414511330648
робкий,0.0017690414511330648
возлиять,0.0017690414511330648
гипполохов,0.0017690414511330648
главк,0.0017543622784737744
благородных,0.0017543622784737744
боговидный,0.001675080981372164
наиболее,0.001675080981372164
жена,0.0015642363688341042
пышным,0.0015642363688341042
иней,0.0014803849000740192
знаменитую,0.0014803849000740192
младенец,0.0014803849000740192
нисшедший,0.0014803849000740192
деверь,0.0014803849000740192
гекубы,0.0014803849000740192
храм,0.0014803849000740192
неисчислимый,0.0014803849000740192
почивальне,0.0014803849000740192
одною,0.0014803849000740192
достигнул,0.0014803849000740192
возбудила,0.0014803849000740192
дед,0.0014803849000740192
помилует,0.0014803849000740192
отеческом,0.0014803849000740192
нимфы,0.0014803849000740192
