Words,TF-IDF
бури,0.0023929866913993507
корабль,0.0022156119508541395
посейдаон,0.001968540714886738
сомкнувшися,0.0018710660233408954
фемида,0.0018710660233408954
подземные,0.0018710660233408954
тыла,0.001798860473709921
тевкр,0.0016544493744479708
гера,0.001651532127970934
тетиву,0.0015953244609329005
навязал,0.0015953244609329005
светочей,0.0015953244609329005
удаляся,0.0015953244609329005
поневоле,0.0015953244609329005
стихия,0.0015953244609329005
высший,0.0015953244609329005
лампетид,0.0015953244609329005
разорвать,0.0015953244609329005
ияс,0.0015953244609329005
оградили,0.0015953244609329005
аркесилая,0.0015953244609329005
уставам,0.0015953244609329005
поборник,0.0015953244609329005
клитеида,0.0015953244609329005
филида,0.0015953244609329005
павшего,0.0015953244609329005
предстанете,0.0015953244609329005
напрягались,0.0015953244609329005
помостам,0.0015953244609329005
согласно,0.0015953244609329005
мстить,0.0015953244609329005
унижает,0.0015953244609329005
вспомните,0.0015657620041753652
трон,0.0015657620041753652
колебатель,0.001546283558336423
полидамас,0.0013917884481558804
бились,0.0013917884481558804
дальновержец,0.0013917884481558804
стрелы,0.0013849521647913321
лук,0.0013706882697611363
беспрерывно,0.0013491453552824403
стыд,0.001318407521747175
возьмут,0.0012473773488939305
рукоборцы,0.0012473773488939305
восхощет,0.0012473773488939305
гуще,0.0012473773488939305
расторгнув,0.0012473773488939305
негодующий,0.0012473773488939305
висела,0.0012473773488939305
гикетаона,0.0012473773488939305
про,0.0012473773488939305
шагая,0.0012473773488939305
поощряя,0.0012473773488939305
козни,0.0012473773488939305
рожденьем,0.0012473773488939305
тесноте,0.0012473773488939305
ветроногая,0.0012473773488939305
клятва,0.0012473773488939305
посылая,0.0012473773488939305
корабля,0.0012370268466691385
благородных,0.0012370268466691385
стрелой,0.0012370268466691385
ирида,0.0012308955282522996
эгид,0.0011811244289320426
быстрая,0.0011811244289320426
широко,0.0011811244289320426
устремлял,0.0011811244289320426
времени,0.0011811244289320426
мегес,0.0011811244289320426
трепещут,0.0011811244289320426
эгидом,0.0011811244289320426
кипящую,0.0011811244289320426
небожителей,0.0011029662496319806
подвигов,0.0010438413361169103
нуждой,0.0010438413361169103
середину,0.0010438413361169103
защитил,0.0010438413361169103
бурей,0.0010438413361169103
зовет,0.0010438413361169103
смутились,0.0010438413361169103
бедрам,0.0010438413361169103
меланиппа,0.0010438413361169103
рассудок,0.0010438413361169103
гребнем,0.0010438413361169103
медон,0.0010438413361169103
молил,0.0010438413361169103
царство,0.0010438413361169103
громодержца,0.0010438413361169103
мечами,0.0010438413361169103
старейший,0.0010438413361169103
страж,0.0010438413361169103
ворваться,0.0010438413361169103
громодержец,0.0010438413361169103
рассыпает,0.0010438413361169103
пернатых,0.0010438413361169101
дышащий,0.0010438413361169101
владычица,0.0010438413361169101
плечо,0.0010438413361169101
путь,0.0010438413361169101
священное,0.0010438413361169101
бросилась,0.0010438413361169101
поразил,0.0010176800638851012
звучно,0.0009847164226018399
будьте,0.0009847164226018399
паки,0.0009847164226018399
вестница,0.0009847164226018399
корабли,0.000979063049829383
аполлон,0.0009437326445548194
лилейнораменная,0.0009277701350018537
бегство,0.0009277701350018537
навзничь,0.0009277701350018537
суда,0.0009159120574965911
останутся,0.0008994302368549604
особенно,0.0008994302368549604
молний,0.0008994302368549604
филид,0.0008994302368549604
равной,0.0008994302368549604
укорял,0.0008994302368549604
находят,0.0008994302368549604
налетел,0.0008994302368549604
нашего,0.0008994302368549604
прилетел,0.0008994302368549604
черновласый,0.0008994302368549604
острыми,0.0008994302368549604
неподвижно,0.0008994302368549604
посейдону,0.0008994302368549604
вал,0.0008994302368549604
стыдом,0.0008994302368549604
милосердовал,0.0008994302368549604
глаголы,0.0008994302368549604
скачет,0.0008994302368549604
антилоха,0.0008994302368549604
верного,0.0008994302368549604
посейдон,0.0008994302368549604
оилея,0.0008994302368549604
кровавых,0.0008994302368549604
гребень,0.0008994302368549604
ополченьям,0.0008994302368549604
туч,0.0008994302368549604
вестницей,0.0008994302368549604
собор,0.0008994302368549604
бег,0.0008789383478314501
мужество,0.0008698677800974252
пикою,0.0008272246872239854
